ps3 sprite file, ps3 image, ryukishi best match, manual match, count of best match, confidence,all matches,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
_kakera48.txt,sprite/sa1b_muhyou_b2_,Sa_MuhyouB2,,4,100%,4:Sa_MuhyouB2,,,,,,,,,,,,,,,,,,,
_mina_tips_009.txt,sprite/sa1b_naku_b1_,sa_se_na_b1,,9,60%,9:sa_se_na_b1,3:Sa_NakuB1,1:sa_se_na_b2,1:me_se_ik_a2,1:Sa_NakuA1,,,,,,,,,,,,,,,
saikoroshi02_2.txt,sprite/sa1b_odoroki_b1_,sa_se_bi_b1,,30,43%,30:sa_se_bi_b1,19:Sa_OdorokiB1,6:sa_se_bi_b2,5:sprites/satoko/sa_odorokib1,2:si_si_fu_a1,2:sprites/satosi/sato_komaru2,2:sprites/satoko/sa_odorokib2,1:sa_se_aw_a1,1:oi_si_wa_a1,1:ri_se_de_a1,1:re_se_ik_b1,,,,,,,,,
_kakera32.txt,sprite/sa1b_sakebu_b1_,Sa_SakebuB1,,6,60%,6:Sa_SakebuB1,3:sa_se_sa_b1,1:Sato_komaru,,,,,,,,,,,,,,,,,
saikoroshi02_2.txt,sprite/sa1b_warai_b1_,sa_se_wa_b1,,27,55%,27:sa_se_wa_b1,17:Sa_WaraiB1,3:sprites/satoko/sa_waraib1,1:re_se_wa_b1,1:Sa_waraiB1,,,,,,,,,,,,,,,
saikoroshi02_2.txt,sprite/sa1b_yareyare_b1_,sa_se_yah_b1,,4,36%,4:sa_se_yah_b1,3:Sa_YareyareB1,2:sprites/satoko/sa_yareyareb1,1:sprites/keiiti/kei_warai,1:sprites/hanyu/ha_aua1,,,,,,,,,,,,,,,
tata_002.txt,sprite/sa1b_yareyare_b2_,sa_se_yah_b2,,3,100%,3:sa_se_yah_b2,,,,,,,,,,,,,,,,,,,
saikoroshi04.txt,sprite/sa2a_akireru_a1_,Sa_AkireruA1#,,29,62%,29:Sa_AkireruA1#,15:sa_si_ak_a1,1:ri_mk_de_a1,1:sprites/satoko/sifuku/sa_akirerua1,1:sprites/satoko/sa_akirerua1,,,,,,,,,,,,,,,
hirukowashi03.txt,sprite/sa2a_akuwarai_a1_,sa_si_aw_a1,,31,70%,31:sa_si_aw_a1,11:Sa_AkuwaraiA1#,1:me_si_wi_a2,1:sprites/satoko/sifuku/sa_akuwaraia1,,,,,,,,,,,,,,,,
hirukowashi03.txt,sprite/sa2a_def_a1_,Sa_DefA1#,,13,50%,13:Sa_DefA1#,10:sa_si_de_a1,1:sa_si_aw_a1,1:Sa_defA1#,1:sprites/satoko/sifuku/sa_defa1,,,,,,,,,,,,,,,
_mats_021.txt,sprite/sa2a_hannbeso_a1_,Sa_HannbesoA1#,,3,38%,3:Sa_HannbesoA1#,2:Sa_HannbesoA1,1:sa_si_hn_a1,1:sa_si_bi_a1,1:Sa_HannbesoB1#,,,,,,,,,,,,,,,
_kakera30.txt,sprite/sa2a_hannbeso_a3_,Sa_HannbesoA3#,,2,100%,2:Sa_HannbesoA3#,,,,,,,,,,,,,,,,,,,
saikoroshi04.txt,sprite/sa2a_hau_a1_,Sa_HauA1#,,4,50%,4:Sa_HauA1#,3:sa_si_ha_a1,1:sprites/satoko/sifuku/sa_haua1,,,,,,,,,,,,,,,,,
_kakera30.txt,sprite/sa2a_hau_a2_,sa_si_ha_a2,,1,50%,1:sa_si_ha_a2,1:Sa_HauA2#,,,,,,,,,,,,,,,,,,
_kakera40.txt,sprite/sa2a_muhyou_a1_,Sa_MuhyouA1#,,5,100%,5:Sa_MuhyouA1#,,,,,,,,,,,,,,,,,,,
_mina_019.txt,sprite/sa2a_muhyou_a2_,Sa_MuhyouA2,,1,100%,1:Sa_MuhyouA2,,,,,,,,,,,,,,,,,,,
tata_004.txt,sprite/sa2a_naku_a1_,sa_si_na_a1,,3,100%,3:sa_si_na_a1,,,,,,,,,,,,,,,,,,,
hirukowashi03.txt,sprite/sa2a_odoroki_a1_,sa_si_bi_a1,,40,68%,40:sa_si_bi_a1,17:Sa_OdorokiA1#,1:Sa_OdorokiB1#,1:sprites/satoko/sifuku/sa_odorokia1,,,,,,,,,,,,,,,,
saikoroshi00.txt,sprite/sa2a_warai_a1_,sa_si_wa_a1,,30,54%,30:sa_si_wa_a1,24:Sa_WaraiA1#,1:ri_mk_de_a1,1:sprites/satoko/sa_waraia1,,,,,,,,,,,,,,,,
_mats_024.txt,sprite/sa2a_yareyare_a1_,sa_si_ya_a1,,9,64%,9:sa_si_ya_a1,5:Sa_YareyareA1#,,,,,,,,,,,,,,,,,,
tata_001.txt,sprite/sa2a_yareyare_a2_,sa_si_ya_a2,,1,100%,1:sa_si_ya_a2,,,,,,,,,,,,,,,,,,,
saikoroshi00.txt,sprite/sa2b_akireru_b1_,Sa_AkireruB1#,,10,67%,10:Sa_AkireruB1#,5:sa_si_ak_a2,,,,,,,,,,,,,,,,,,
hirukowashi03.txt,sprite/sa2b_akuwarai_b1_,Sa_AkuwaraiB1#,,8,53%,8:Sa_AkuwaraiB1#,3:sa_si_aw_b1,1:sa_si_ak_a1,1:Sa_Akuwaraib1#,1:Sa_AKuwaraiB1#,1:sprites/satoko/sifuku/sa_akuwaraib1,,,,,,,,,,,,,,
_mats_024.txt,sprite/sa2b_def_b1_,Sa_DefB1#,,2,33%,2:Sa_DefB1#,1:sa_si_aw_a1,1:Sa_OdorokiA1#,1:no_data,1:Sa_OdorokiB1#,,,,,,,,,,,,,,,
_kakera40.txt,sprite/sa2b_hannbeso_b1_,Sa_HannbesoB1#,,3,75%,3:Sa_HannbesoB1#,1:sa_si_hn_b1,,,,,,,,,,,,,,,,,,
_mats_016.txt,sprite/sa2b_hau_b1_,Sa_HauB1#,,1,100%,1:Sa_HauB1#,,,,,,,,,,,,,,,,,,,
_mina_008.txt,sprite/sa2b_hau_b2_,sa_si_ha_b2,,3,100%,3:sa_si_ha_b2,,,,,,,,,,,,,,,,,,,
_kakera30.txt,sprite/sa2b_muhyou_b1_,Sa_MuhyouB1#,,2,67%,2:Sa_MuhyouB1#,1:Sa_MuhyouB1,,,,,,,,,,,,,,,,,,
_meak_tips_02.txt,sprite/sa2b_naku_b1_,Sa_NakuB1,,1,100%,1:Sa_NakuB1,,,,,,,,,,,,,,,,,,,
saikoroshi04.txt,sprite/sa2b_odoroki_b1_,Sa_OdorokiB1#,,18,64%,18:Sa_OdorokiB1#,7:sa_si_bi_b1,3:Sa_odorokiB1#,,,,,,,,,,,,,,,,,
saikoroshi04.txt,sprite/sa2b_warai_b1_,Sa_WaraiB1#,,23,79%,23:Sa_WaraiB1#,3:sa_si_wa_b1,2:sprites/satoko/sifuku/sa_waraib1,1:sa_si_bi_a1,,,,,,,,,,,,,,,,
saikoroshi04.txt,sprite/sa2b_yareyare_b1_,Sa_YareyareB1#,,5,45%,5:Sa_YareyareB1#,3:sa_si_yah_b1,1:sa_si_ak_a1,1:Sa_OdorokiB1#,1:Sa_yareyareB1#,,,,,,,,,,,,,,,
tata_001.txt,sprite/sa2b_yareyare_b2_,sa_si_yah_b2,,2,100%,2:sa_si_yah_b2,,,,,,,,,,,,,,,,,,,
_tsum_001.txt,sprite/sa3_akireru_a1_,Sa_AkireruA1&,,7,78%,7:Sa_AkireruA1&,2:sa_ta_ak_a1,,,,,,,,,,,,,,,,,,
_tsum_001.txt,sprite/sa3_akuwarai_a1_,Sa_AkuwaraiA1&,,8,62%,8:Sa_AkuwaraiA1&,5:sa_ta_aw_a1,,,,,,,,,,,,,,,,,,
_tsum_001.txt,sprite/sa3_def_a1_,sa_ta_de_a1,,3,75%,3:sa_ta_de_a1,1:Sa_DefA1&,,,,,,,,,,,,,,,,,,
_tsum_001.txt,sprite/sa3_hannbeso_a1_,sa_ta_hn_a1,,2,67%,2:sa_ta_hn_a1,1:Sa_HannbesoA1&,,,,,,,,,,,,,,,,,,
_tsum_001.txt,sprite/sa3_odoroki_a1_,sa_ta_bi_a1,,6,50%,6:sa_ta_bi_a1,4:Sa_OdorokiA1&,2:Sa_odorokiA1&,,,,,,,,,,,,,,,,,
_tsum_001.txt,sprite/sa3_warai_a1_,Sa_WaraiA1&,,5,71%,5:Sa_WaraiA1&,2:sa_ta_wa_a1,,,,,,,,,,,,,,,,,,
batsukoishi01.txt,sprite/sa4_akireru_a1_,NO_MATCH,,0,0%,,,,,,,,,,,,,,,,,,,,
onik_005.txt,sprite/sa4_akuwarai_a1_,sa_ku_bi_a1,,1,100%,1:sa_ku_bi_a1,,,,,,,,,,,,,,,,,,,
onik_005.txt,sprite/sa4_odoroki_a1_,sa_ku_bi_a1,,3,100%,3:sa_ku_bi_a1,,,,,,,,,,,,,,,,,,,
onik_005.txt,sprite/sa4_warai_a1_,sa_ku_wa_a1,,1,100%,1:sa_ku_wa_a1,,,,,,,,,,,,,,,,,,,
tata_013_02.txt,sprite/sa5_akireru_a1_,NO_MATCH,,0,0%,,,,,,,,,,,,,,,,,,,,
tata_013_02.txt,sprite/sa5_hannbeso_a1_,sa_to_hn_a1,,4,100%,4:sa_to_hn_a1,,,,,,,,,,,,,,,,,,,
tata_013_02.txt,sprite/sa5_hannbeso_a3_,NO_MATCH,,0,0%,,,,,,,,,,,,,,,,,,,,
tata_013_02.txt,sprite/sa5_hau_a1_,sa_to_ha_a1,,2,100%,2:sa_to_ha_a1,,,,,,,,,,,,,,,,,,,
tata_013_02.txt,sprite/sa5_muhyou_a1_,sa_to_mu_a1,,2,100%,2:sa_to_mu_a1,,,,,,,,,,,,,,,,,,,
tata_013_02.txt,sprite/sa5_muhyou_a2_,sa_to_mu_a2,,1,100%,1:sa_to_mu_a2,,,,,,,,,,,,,,,,,,,
tata_013_02.txt,sprite/sa5_odoroki_a1_,sa_to_bi_a1,,3,100%,3:sa_to_bi_a1,,,,,,,,,,,,,,,,,,,
tata_013_02.txt,sprite/sa5_sakebu_a1_,sa_to_sa_a1,,2,67%,2:sa_to_sa_a1,1:sa_to_bi_a1,,,,,,,,,,,,,,,,,,
tata_013_02.txt,sprite/sa5_warai_a1_,sa_to_wa_a1,,1,100%,1:sa_to_wa_a1,,,,,,,,,,,,,,,,,,,
tata_013_02.txt,sprite/sa5_yareyare_a1_,sa_to_ya_a1,,4,100%,4:sa_to_ya_a1,,,,,,,,,,,,,,,,,,,
tata_013_02.txt,sprite/sa5_yareyare_a2_,sa_to_ya_a2,,3,100%,3:sa_to_ya_a2,,,,,,,,,,,,,,,,,,,
_tsum_003_3.txt,sprite/sa6_akireru_a1_,Sa_AkireruA1-,,3,100%,3:Sa_AkireruA1-,,,,,,,,,,,,,,,,,,,
_tsum_003_3.txt,sprite/sa6_akuwarai_a1_,Sa_AkuwaraiA1-,,2,100%,2:Sa_AkuwaraiA1-,,,,,,,,,,,,,,,,,,,
_tsum_003_3.txt,sprite/sa6_hau_a1_,NO_MATCH,,0,0%,,,,,,,,,,,,,,,,,,,,
_tsum_003_3.txt,sprite/sa6_odoroki_a1_,Sa_OdorokiA1-,,1,100%,1:Sa_OdorokiA1-,,,,,,,,,,,,,,,,,,,
_tsum_003_4.txt,sprite/sa6_warai_a1_,Sa_WaraiA1-,,1,100%,1:Sa_WaraiA1-,,,,,,,,,,,,,,,,,,,
_tsum_003_3.txt,sprite/sa6_yareyare_a1_,Sa_YareyareA1-,,1,100%,1:Sa_YareyareA1-,,,,,,,,,,,,,,,,,,,
saikoroshi02_3.txt,sprite/sato1_def1_,Sato_Def1,,20,77%,20:Sato_Def1,4:sprites/satosi/sato_def1,1:Sato_komaru,1:Sato_Def2,,,,,,,,,,,,,,,,
saikoroshi03.txt,sprite/sato1_def2_,Sato_Def2,,17,81%,17:Sato_Def2,1:Sato_Warai,1:Sato_def2,1:sprites/rika/ri_waraia1,1:sprites/mion/me_tohohoa1,,,,,,,,,,,,,,,
_kakera29.txt,sprite/sato1_ikari_,Sato_Ikari,,3,60%,3:Sato_Ikari,2:Sato_ikari,,,,,,,,,,,,,,,,,,
saikoroshi02_3.txt,sprite/sato1_komaru_,Sato_Komaru,,14,54%,14:Sato_Komaru,3:Sato_komaru,2:no_data,2:Sato_Tukare,2:sprites/satosi/sato_komaru,1:Sato_Def2,1:Sato_tukare,1:sprites/satosi/sato_def1,,,,,,,,,,,,
omake.txt,sprite/sato1_komaru2_,Sato_Komaru2,,12,80%,12:Sato_Komaru2,1:Sato_Komaru,1:Sato_komaru2,1:sprites/satosi/sato_komaru2,,,,,,,,,,,,,,,,
saikoroshi02_3.txt,sprite/sato1_tukare_,Sato_Tukare,,3,60%,3:Sato_Tukare,2:sprites/rena/re_komarua1,,,,,,,,,,,,,,,,,,
saikoroshi03.txt,sprite/sato1_warai_,Sato_Warai,,13,68%,13:Sato_Warai,3:sprites/satosi/sato_warai,2:Sato_warai,1:sprites/rena/re_komarua1,,,,,,,,,,,,,,,,
_kakera28.txt,sprite/sato2_def1_,Sato_Def1!,,3,100%,3:Sato_Def1!,,,,,,,,,,,,,,,,,,,
_meak_019_1.txt,sprite/sato2_def2_,Sato_Warai!,,1,50%,1:Sato_Warai!,1:Sato_Def2!,,,,,,,,,,,,,,,,,,
_meak_006.txt,sprite/sato2_komaru_,Sato_Def2!,,1,100%,1:Sato_Def2!,,,,,,,,,,,,,,,,,,,
_meak_019_1.txt,sprite/sato2_komaru2_,Sato_Komaru2!,,2,67%,2:Sato_Komaru2!,1:Sato_Def2!,,,,,,,,,,,,,,,,,,
_meak_006.txt,sprite/sato2_tukare_,Sato_Warai!,,1,100%,1:Sato_Warai!,,,,,,,,,,,,,,,,,,,
_kakera28.txt,sprite/sato2_warai_,Sato_Warai!,,2,100%,2:Sato_Warai!,,,,,,,,,,,,,,,,,,,
_mats_022.txt,sprite/si1a_akuwarai_a1_,si_si_aw_a1,,22,56%,22:si_si_aw_a1,6:Si_AkuwaraiA1#,3:Si_AkuwaraiA1,2:me_se_bi_a1,2:Si_AkuwaraiB1#,2:Si_akuwaraiA1#,1:si_si_wa_b1,1:oi_si_wa_a1,,,,,,,,,,,,
_mats_021.txt,sprite/si1a_def_a1_,si_si_de_a1,,49,71%,49:si_si_de_a1,11:Si_DefA1#,4:si_si_de_b1,2:Si_DefB1#,1:oi_si_wa_a1,1:Si_DefA1,1:Si_defA1#,,,,,,,,,,,,,
_mats_022.txt,sprite/si1a_hau_a1_,si_si_ha_a1,,4,67%,4:si_si_ha_a1,1:si_si_ha_b1,1:Si_HauA1#,,,,,,,,,,,,,,,,,
omake_04.txt,sprite/si1a_huteki_a1_,si_si_fu_a1,,2,100%,2:si_si_fu_a1,,,,,,,,,,,,,,,,,,,
_mats_023.txt,sprite/si1a_ikari_a1_,Si_IkariA1#,,3,50%,3:Si_IkariA1#,2:Si_IkariA1,1:si_si_ik_a1,,,,,,,,,,,,,,,,,
_mats_022.txt,sprite/si1a_majime_a1_,Si_MajimeA1#,,9,36%,9:Si_MajimeA1#,6:si_si_ma_a1,5:Si_majimeA1#,3:si_si_de_a1,1:si_si_bi_a1,1:Si_MajimeA1,,,,,,,,,,,,,,
_mats_022.txt,sprite/si1a_odoroki_a1_,Si_OdorokiA1#,,5,33%,5:Si_OdorokiA1#,4:si_si_bi_a1,2:si_si_bi_b1,2:Si_OdorokiA1,1:Si_OdorokiB1#,1:Kasa3,,,,,,,,,,,,,,
_mats_022.txt,sprite/si1a_tohoho_a1_,Si_TohohoA1#,,3,50%,3:Si_TohohoA1#,2:Si_TohohoB1#,1:si_si_th_b1,,,,,,,,,,,,,,,,,
_mina_021.txt,sprite/si1a_tokui_a1_,Si_TokuiA1#,,3,50%,3:Si_TokuiA1#,1:si_si_to_a1,1:Si_TokuiB1#,1:Si_TokuiA1,,,,,,,,,,,,,,,,
_mats_025.txt,sprite/si1a_warai_a1_,si_si_wa_a1,,23,52%,23:si_si_wa_a1,12:Si_WaraiA1#,3:Si_WaraiB1#,2:si_si_wa_b1,1:sa_se_aw_a1,1:si_si_aw_a1,1:si_si_fu_a1,1:Si_WaraiA1,,,,,,,,,,,,
_mats_022.txt,sprite/si1a_wink_a1_,si_si_wi_a1,,29,52%,29:si_si_wi_a1,11:Si_WinkA1#,4:si_si_wi_b1,4:Si_WinkB1#,2:si_si_fu_a1,2:Si_WinkA1,1:si_si_aw_b1,1:si_si_wa_b1,1:re_se_wa_b1,1:Si_winkA1#,,,,,,,,,,
_mats_022.txt,sprite/si1a_yowaki_a1_,Si_YowakiA1#,,5,56%,5:Si_YowakiA1#,2:si_si_yw_a1,1:Si_YowakiA1,1:SI_YowakiA1#,,,,,,,,,,,,,,,,
_mats_025.txt,sprite/si1b_akuwarai_b1_,si_si_aw_b1,,7,58%,7:si_si_aw_b1,2:Si_AkuwaraiB1#,1:si_si_fu_a1,1:ti_si_ik_a1,1:ti_si_ko_a1,,,,,,,,,,,,,,,
_mats_021.txt,sprite/si1b_def_b1_,si_si_de_b1,,9,90%,9:si_si_de_b1,1:Si_DefB1#,,,,,,,,,,,,,,,,,,
wata_005.txt,sprite/si1b_hau_b1_,si_si_ha_b1,,1,100%,1:si_si_ha_b1,,,,,,,,,,,,,,,,,,,
omake_04.txt,sprite/si1b_huteki_b1_,NO_MATCH,,0,0%,,,,,,,,,,,,,,,,,,,,
_mats_022.txt,sprite/si1b_majime_b1_,Si_MajimeB1#,,5,83%,5:Si_MajimeB1#,1:Iri_Def1+,,,,,,,,,,,,,,,,,,
_mats_021.txt,sprite/si1b_odoroki_b1_,NO_MATCH,,0,0%,,,,,,,,,,,,,,,,,,,,
_mats_022.txt,sprite/si1b_tohoho_b1_,Si_TohohoB1#,,3,75%,3:Si_TohohoB1#,1:Si_TohohoA1#,,,,,,,,,,,,,,,,,,
tata_004.txt,sprite/si1b_tokui_b1_,si_si_to_b1,,2,100%,2:si_si_to_b1,,,,,,,,,,,,,,,,,,,
_mats_021.txt,sprite/si1b_warai_b1_,si_si_wa_b1,,11,85%,11:si_si_wa_b1,1:si_si_fu_a1,1:Si_WaraiB1#,,,,,,,,,,,,,,,,,
saikoroshi03.txt,sprite/si1b_wink_b1_,si_si_wi_b1,,14,61%,14:si_si_wi_b1,3:si_si_wi_a1,3:Si_WinkB1#,1:ta_si_de_a1,1:oi_si_wa_a1,1:Si_WinkA1,,,,,,,,,,,,,,
_tsum_004.txt,sprite/si2_akuwarai_a1_,si_ma_aw_a1,,2,50%,2:si_ma_aw_a1,2:Si_AkuwaraiA1$,,,,,,,,,,,,,,,,,,
_tsum_004.txt,sprite/si2_def_a1_,si_ma_de_a1,,15,94%,15:si_ma_de_a1,1:Si_DefA1$,,,,,,,,,,,,,,,,,,
wata_005.txt,sprite/si2_hau_a1_,si_ma_ha_a1,,8,100%,8:si_ma_ha_a1,,,,,,,,,,,,,,,,,,,
wata_004.txt,sprite/si2_huteki_a1_,NO_MATCH,,0,0%,,,,,,,,,,,,,,,,,,,,
wata_004.txt,sprite/si2_majime_a1_,NO_MATCH,,0,0%,,,,,,,,,,,,,,,,,,,,
wata_005.txt,sprite/si2_odoroki_a1_,si_ma_bi_a1,,8,100%,8:si_ma_bi_a1,,,,,,,,,,,,,,,,,,,
wata_004.txt,sprite/si2_tokui_a1_,si_ma_to_a1,,1,100%,1:si_ma_to_a1,,,,,,,,,,,,,,,,,,,
_tsum_004.txt,sprite/si2_warai_a1_,si_ma_wa_a1,,11,85%,11:si_ma_wa_a1,2:Si_WaraiA1$,,,,,,,,,,,,,,,,,,
_tsum_004.txt,sprite/si2_wink_a1_,si_ma_wi_a1,,9,69%,9:si_ma_wi_a1,4:Si_WinkA1$,,,,,,,,,,,,,,,,,,
wata_005.txt,sprite/si2_yowaki_a1_,si_ma_yw_a1,,8,89%,8:si_ma_yw_a1,1:si_ma_de_a1,,,,,,,,,,,,,,,,,,
omake.txt,sprite/si3_akuwarai_a1_,Si_AkuwaraiA1,,14,67%,14:Si_AkuwaraiA1,2:Si_akuwaraiA1,1:sprites/rena/re_waraia1,1:sprites/sion/sifuku/si_waraib1,1:sprites/rena/re_bikkuria1,1:sprites/sion/sifuku/si_akuwaraia1,1:sprites/sion/si_haua1,,,,,,,,,,,,,
_mina_028.txt,sprite/si3_def_a1_,Si_DefA1,,11,100%,11:Si_DefA1,,,,,,,,,,,,,,,,,,,
omake.txt,sprite/si3_hau_a1_,sprites/sion/si_haua1,,1,100%,1:sprites/sion/si_haua1,,,,,,,,,,,,,,,,,,,
_mina_013.txt,sprite/si3_huteki_a1_,Si_HutekiA1,,2,40%,2:Si_HutekiA1,1:Si_TohohoA1,1:Si_DefA1,1:Si_TokuiA1,,,,,,,,,,,,,,,,
batsukoishi01.txt,sprite/si3_ikari_a1_,Si_IkariA1,,18,95%,18:Si_IkariA1,1:sprites/sonota/oisi2,,,,,,,,,,,,,,,,,,
omake.txt,sprite/si3_majime_a1_,Si_MajimeA1,,29,83%,29:Si_MajimeA1,2:Si_majimeA1,1:sprites/sion/sifuku/si_majimeb1,1:sprites/sion/si_haua1,1:sprites/keiiti/kei_warai,1:sprites/mion/me_akuwaraia1,,,,,,,,,,,,,,
omake.txt,sprite/si3_odoroki_a1_,Si_OdorokiA1,,8,89%,8:Si_OdorokiA1,1:sprites/rena/re_waraib1,,,,,,,,,,,,,,,,,,
omake.txt,sprite/si3_tohoho_a1_,Si_TohohoA1,,12,86%,12:Si_TohohoA1,1:sprites/sonota/oisi4,1:sprites/sion/si_haua1,,,,,,,,,,,,,,,,,
_meak_ep_03.txt,sprite/si3_tokui_a1_,Si_TokuiA1,,1,100%,1:Si_TokuiA1,,,,,,,,,,,,,,,,,,,
omake.txt,sprite/si3_warai_a1_,Si_WaraiA1,,20,91%,20:Si_WaraiA1,1:sprites/rena/re_waraia1,1:sprites/rika/ri_waraia1,,,,,,,,,,,,,,,,,
omake.txt,sprite/si3_wink_a1_,Si_WinkA1,,20,87%,20:Si_WinkA1,1:Si_winkA1,1:sprites/rena/re_waraia1,1:sprites/rika/ri_waraia1,,,,,,,,,,,,,,,,
_mina_016.txt,sprite/si3_yowaki_a1_,Si_YowakiA1,,4,100%,4:Si_YowakiA1,,,,,,,,,,,,,,,,,,,
hirukowashi02_3.txt,sprite/ta1_akuwarai_,Ta_Akuwarai#,,23,45%,23:Ta_Akuwarai#,18:ta_si_aw_a1,3:sprites/takano/sifuku/ta_akuwarai,1:ta_si_de_a1,1:si_si_aw_a1,1:ta_si_wa_a1,1:Ta_AkuWarai#,1:Ta_Def#,1:Ta_Ikari2#,1:Ta_Ikari#,,,,,,,,,,
hirukowashi02_3.txt,sprite/ta1_def_,Ta_Def#,,69,49%,69:Ta_Def#,55:ta_si_de_a1,4:sprites/takano/sifuku/ta_def,3:ta_si_wa_a1,3:Ta_def#,2:si_si_aw_a1,1:ta_si_aw_a1,1:si_si_wa_b1,1:no_data,1:Ta_Def+,,,,,,,,,,
hirukowashi02_3.txt,sprite/ta1_hatena_,ta_si_de_a1,,2,40%,2:ta_si_de_a1,1:Ta_Def#,1:Ta_Ikari#,1:sprites/takano/sifuku/ta_komaru2,,,,,,,,,,,,,,,,
hirukowashi02_3.txt,sprite/ta1_human_,Ta_Komaru#,,4,24%,4:Ta_Komaru#,3:Ta_Komaru2#,3:Ta_Ikari#,2:ta_si_de_a1,2:sprites/takano/sifuku/ta_tukare,1:Ta_komaru#,1:Ta_Ikari2#,1:sprites/takano/sifuku/ta_komaru2,,,,,,,,,,,,
_mats_022.txt,sprite/ta1_iradachi_,Ta_Ikari2#,,3,30%,3:Ta_Ikari2#,2:Ta_Tukare#,2:Ta_Komaru#,2:Ta_Ikari#,1:Ta_Komaru2#,,,,,,,,,,,,,,,
_mats_020.txt,sprite/ta1_kanashimi_,Ta_Tukare#,,2,50%,2:Ta_Tukare#,1:Ta_Komaru#,1:Ta_Komaru2#,,,,,,,,,,,,,,,,,
hirukowashi04.txt,sprite/ta1_sakebi_,Ta_Ikari#,,6,46%,6:Ta_Ikari#,2:Ta_Ikari2#,2:sprites/takano/sifuku/ta_ikari2,1:Ta_ikari#,1:sprites/takano/sifuku/ta_komaru,1:sprites/takano/sifuku/ta_komaru2,,,,,,,,,,,,,,
omake.txt,sprite/ta1_warai_,Ta_Warai#,,59,56%,59:Ta_Warai#,29:ta_si_wa_a1,8:sprites/takano/sifuku/ta_warai,3:Ta_warai#,2:ta_si_aw_a1,2:Ta_Def#,1:si_si_wa_b1,1:me_se_bi_a1,1:re_se_ko_a1,,,,,,,,,,,
_kakera18.txt,sprite/ta2_akuwarai_,Ta_Akuwarai+,,17,85%,17:Ta_Akuwarai+,3:Ta_AkuWarai+,,,,,,,,,,,,,,,,,,
staffroom.txt,sprite/ta2_def_,Ta_Def+,,37,88%,37:Ta_Def+,2:Ta_def+,2:sprites/takano/hakui/ta_def,1:no_data,,,,,,,,,,,,,,,,
_mina_009_2.txt,sprite/ta2_hatena_,Ta_Def+,,1,100%,1:Ta_Def+,,,,,,,,,,,,,,,,,,,
staffroom.txt,sprite/ta2_human_,sprites/takano/hakui/ta_tukare,,1,100%,1:sprites/takano/hakui/ta_tukare,,,,,,,,,,,,,,,,,,,
staffroom.txt,sprite/ta2_iradachi_,Ta_Komaru+,,1,50%,1:Ta_Komaru+,1:sprites/takano/hakui/ta_komaru,,,,,,,,,,,,,,,,,,
_mats_015.txt,sprite/ta2_kanashimi_,Ta_Tukare+,,1,100%,1:Ta_Tukare+,,,,,,,,,,,,,,,,,,,
_kakera11.txt,sprite/ta2_sakebi_,Ta_Ikari+,,1,50%,1:Ta_Ikari+,1:Ta_Ikari2+,,,,,,,,,,,,,,,,,,
staffroom.txt,sprite/ta2_warai_,Ta_Warai+,,25,86%,25:Ta_Warai+,3:sprites/takano/hakui/ta_warai,1:Ta_warai+,,,,,,,,,,,,,,,,,
_mats_022.txt,sprite/ta3_akuwarai_,Ta_Akuwarai,,8,89%,8:Ta_Akuwarai,1:Ta_AkuWarai,,,,,,,,,,,,,,,,,,
_mina_ep.txt,sprite/ta3_def_,Ta_Def,,10,100%,10:Ta_Def,,,,,,,,,,,,,,,,,,,
_mats_022.txt,sprite/ta3_human_,Ta_Def,,1,50%,1:Ta_Def,1:Ta_Komaru2,,,,,,,,,,,,,,,,,,
_mats_022.txt,sprite/ta3_iradachi_,Ta_Komaru,,1,100%,1:Ta_Komaru,,,,,,,,,,,,,,,,,,,
_mats_022.txt,sprite/ta3_sakebi_,Ta_Ikari2,,1,100%,1:Ta_Ikari2,,,,,,,,,,,,,,,,,,,
_mats_024.txt,sprite/ta5_akuwarai_,Ta_Akuwarai,,1,100%,1:Ta_Akuwarai,,,,,,,,,,,,,,,,,,,
_mats_024.txt,sprite/ta5_human_,Ta_Komaru,,3,75%,3:Ta_Komaru,1:Ta_Ikari,,,,,,,,,,,,,,,,,,
_mats_024.txt,sprite/ta5_iradachi_,Ta_Ikari2,,2,50%,2:Ta_Ikari2,1:Ta_Ikari,1:Ta_Komaru2,,,,,,,,,,,,,,,,,
_mats_024.txt,sprite/ta5_sakebi_,Ta_Ikari2,,4,57%,4:Ta_Ikari2,2:Ta_Komaru,1:Ta_Ikari,,,,,,,,,,,,,,,,,
_mina_op.txt,sprite/tetu_1_,Tetu1,,8,100%,8:Tetu1,,,,,,,,,,,,,,,,,,,
omake.txt,sprite/tetu_2_,Tetu2,,6,86%,6:Tetu2,1:sprites/sonota/tetu2,,,,,,,,,,,,,,,,,,
_kakera48.txt,sprite/tetu_3_,Tetu3,,5,100%,5:Tetu3,,,,,,,,,,,,,,,,,,,
saikoroshi02_2.txt,sprite/tie_1_,Tie1,,35,66%,35:Tie1,8:ti_si_de_a1,3:sprites/sonota/tie1,1:ir_si_wa_a1,1:oi_si_wa_a1,1:si_si_aw_a1,1:si_si_wi_a1,1:no_data,1:Tie2,1:sprites/sonota/tie3,,,,,,,,,,
